"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "x"
"13506" 7 2 3 1 2 2 1 1 0 3 3 0 3 4 3 2 0 1 7 2 0
"13507" 13 20 16 6 9 18 19 15 12 14 16 19 22 16 24 13 11 8 0 0 0
"13508" 4 4 2 3 1 4 0 0 3 3 1 1 0 2 2 5 7 0 0 0 0
"13509" 10 8 3 9 8 3 5 8 10 3 3 5 3 0 1 5 5 5 6 4 0
"13510" 7 13 13 14 7 4 1 3 7 1 0 1 1 3 3 0 6 11 11 5 0
"13511" 10 11 9 11 8 16 16 3 2 4 8 13 16 11 16 10 6 12 6 5 0
"13512" 0 2 6 10 11 9 4 5 7 9 8 3 5 3 3 7 7 8 13 19 0
"13513" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"13514" 6 5 3 4 3 4 10 4 4 7 6 10 10 5 9 14 16 6 6 8 0
"13515" 8 12 9 11 6 16 17 3 10 18 20 15 8 11 8 10 15 20 21 14 0
"13516" 5 0 1 2 0 5 3 6 11 7 2 5 5 0 1 3 0 5 10 7 0
"13517" 1 2 1 6 8 2 1 6 7 8 7 10 8 6 3 4 1 5 9 10 0
"13518" 1 2 2 9 20 6 4 0 6 9 11 8 4 0 0 3 4 9 8 0 0
"13519" 6 11 16 4 7 10 5 6 20 28 24 9 6 10 27 49 31 16 17 35 0
"13520" 6 11 12 1 6 9 4 7 5 10 5 5 6 9 11 4 1 1 5 5 0
"13521" 8 4 1 1 6 2 1 5 10 10 6 1 6 6 6 6 3 12 12 6 0
"13522" 30 39 45 58 40 22 18 21 18 19 13 15 20 26 19 12 14 19 17 11 0
"13523" 0 0 0 0 0 0 0 0 0 4 7 5 1 0 1 2 1 4 3 6 0
"13524" 0 0 0 0 0 0 2 3 3 2 13 18 8 1 8 5 4 0 6 10 0
"13525" 4 8 9 10 2 0 6 5 2 2 0 3 4 3 3 0 5 0 0 0 0
"13526" 6 3 5 4 8 14 9 5 8 2 1 2 3 10 8 4 0 3 2 5 0
"13527" 0 0 1 3 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"13528" 5 5 6 24 25 2 3 2 0 8 9 8 16 9 4 3 0 0 1 0 0
"13529" 4 5 1 1 3 0 0 0 4 4 2 2 0 0 0 8 8 0 0 0 0
"13530" 0 0 0 0 0 1 1 10 11 5 8 1 4 6 6 4 5 7 10 7 0
"13531" 8 2 4 9 11 6 6 6 0 11 5 2 4 2 2 5 5 0 3 3 0
"13532" 23 31 26 12 8 4 3 3 1 8 11 4 5 5 7 17 8 16 20 4 0
"13533" 4 4 1 18 18 20 8 11 13 10 7 3 4 15 15 5 0 0 0 0 0
"13534" 6 6 4 6 7 0 2 4 5 4 2 0 0 0 0 1 1 0 0 0 0
"13535" 1 7 7 0 1 1 3 3 0 0 0 3 3 0 4 10 6 4 5 2 0
"13536" 0 1 1 5 4 2 0 0 4 4 1 1 3 3 6 10 6 2 6 6 0
"13537" 1 1 0 0 0 0 0 0 6 8 1 0 0 0 0 5 0 0 0 2 0
"13538" 6 3 3 0 0 0 0 0 0 0 0 0 0 0 3 5 0 0 0 0 0
"13539" 1 0 4 3 4 7 10 11 3 2 1 2 3 2 5 5 2 3 5 5 0
"13540" 0 0 0 0 0 0 0 4 2 0 0 1 8 9 12 14 3 10 15 18 0
"13541" 0 6 11 3 2 0 0 0 1 2 2 0 2 3 1 4 3 0 1 1 0
"13542" 3 0 3 3 1 1 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0
"13543" 3 8 13 11 3 5 3 4 11 17 22 11 15 11 6 4 8 9 14 18 0
"13544" 3 1 1 0 4 4 0 0 4 4 0 0 0 0 0 0 0 3 4 2 0
"13545" 10 7 5 4 2 0 1 1 1 4 2 2 4 2 0 0 1 1 2 0 0
"13546" 0 1 1 0 0 1 1 1 7 0 4 4 0 0 0 3 0 0 0 2 0
"13547" 9 3 2 1 3 1 0 4 1 0 4 9 5 0 0 0 1 6 5 1 0
"13548" 0 1 6 9 3 5 7 6 3 5 9 8 3 0 0 1 2 0 0 0 0
"13549" 4 7 5 7 7 1 0 0 1 0 4 6 5 7 4 3 7 3 0 6 0
"13550" 6 8 10 9 18 17 2 0 5 9 0 0 0 0 0 0 0 5 0 0 0
"13551" 2 2 2 2 1 2 2 1 0 0 0 0 0 0 0 0 0 1 0 1 0
"13552" 1 7 7 13 14 10 13 12 10 25 27 29 20 25 45 24 29 47 46 32 0
"13553" 0 5 5 0 0 0 3 7 0 1 1 0 3 15 7 2 6 5 3 3 0
"13554" 5 0 0 5 6 4 10 10 2 0 5 5 3 3 1 2 0 3 3 0 0
"13555" 0 0 0 2 1 0 0 0 1 0 1 2 3 3 2 0 2 0 4 4 0
"13556" 11 14 22 13 12 13 8 14 10 20 23 11 11 16 10 9 8 16 9 8 0
"13557" 6 6 6 4 3 7 8 2 1 5 7 0 2 6 7 0 1 0 0 1 0
"13558" 8 6 1 1 2 9 16 14 13 11 3 4 6 6 1 4 3 2 0 0 0
"13559" 371 326 255 370 181 69 16 15 22 25 29 15 6 3 5 9 10 10 3 4 0
"13560" 3 2 0 2 4 1 2 0 2 3 4 1 2 7 8 2 1 0 1 1 0
"13561" 30 13 28 45 20 24 29 35 31 14 11 37 33 22 20 28 18 11 22 13 0
"13562" 0 0 0 1 6 6 4 4 5 4 9 4 3 2 2 1 6 6 3 3 0
"13563" 3 1 1 2 5 4 6 2 5 8 10 3 9 11 8 14 6 6 3 7 0
"13564" 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 4 4 0 0 0
"13565" 8 9 12 9 9 14 9 11 8 12 7 6 8 12 11 7 3 8 9 10 0
"13566" 4 6 2 7 7 4 6 1 0 0 0 0 0 0 3 3 1 1 2 7 0
"13567" 2 6 8 4 2 2 1 0 0 5 4 1 1 1 4 6 4 4 3 1 0
"13568" 0 2 2 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
"13569" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 4 6 4 1 0 0 0
"13570" 6 6 0 0 0 2 5 2 4 4 1 3 2 0 1 1 0 2 1 1 0
"13571" 5 6 11 6 8 10 6 2 7 5 3 2 2 8 16 11 7 5 6 3 0
"13572" 16 9 8 12 6 12 20 8 6 14 20 14 10 7 14 37 114 133 140 155 0
"13573" 9 9 11 9 8 6 4 5 6 7 8 1 0 1 0 0 0 0 0 3 0
"13574" 3 0 1 1 0 0 2 6 0 0 0 2 6 0 0 1 1 3 7 5 0
"13575" 0 0 4 5 0 4 10 7 2 5 2 5 3 3 5 8 9 5 2 4 0
"13576" 2 2 4 8 10 3 4 7 9 9 1 0 3 8 8 9 7 6 2 1 0
"13577" 6 11 0 2 7 8 1 0 0 2 2 0 0 0 0 1 5 7 15 18 0
"13578" 3 1 2 3 5 4 2 4 9 8 4 1 1 1 2 2 1 0 7 5 0
"13579" 5 5 1 1 4 2 3 6 7 8 3 6 13 9 8 11 19 15 5 11 0
"13580" 13 16 10 1 0 7 12 0 0 0 0 0 0 3 7 7 6 7 6 7 0
"13581" 0 4 0 0 0 0 2 2 0 4 4 3 4 0 0 0 0 1 2 0 0
"13582" 2 5 7 4 3 8 12 4 2 4 5 7 5 0 0 0 0 0 0 0 0
"13583" 0 1 0 0 0 0 0 0 5 5 0 1 3 3 1 4 3 0 1 1 0
"13584" 0 1 1 0 0 0 0 5 1 0 0 0 2 2 3 3 2 6 7 3 0
"13585" 16 9 12 8 8 10 16 13 11 10 14 22 14 8 17 13 6 8 9 8 0
"13586" 5 6 2 3 5 2 1 1 0 2 4 8 7 9 9 4 2 2 6 7 0
"13587" 2 1 4 5 2 4 3 3 3 9 5 4 3 7 14 18 16 7 10 11 0
"13588" 7 8 3 13 5 5 2 0 0 0 0 0 0 0 0 0 9 9 4 4 0
"13589" 0 0 0 0 0 2 0 0 7 5 2 8 12 8 2 7 5 5 4 2 0
"13590" 0 0 0 0 0 0 0 0 2 0 0 2 13 24 35 28 8 0 3 4 0
"13591" 0 0 4 1 0 4 8 3 6 9 3 0 3 5 7 5 2 4 5 3 0
"13592" 12 0 0 1 1 1 0 0 0 0 0 0 0 2 6 3 0 3 5 10 0
"13593" 16 2 0 0 0 0 0 2 4 0 0 1 7 7 5 6 4 5 4 3 0
"13594" 2 5 6 0 3 6 5 2 1 0 2 6 9 4 3 4 4 0 1 1 0
"13595" 13 9 1 3 7 7 4 10 34 15 13 17 9 3 13 28 20 11 5 16 0
"13596" 5 3 3 2 1 2 14 9 3 3 1 3 2 0 4 5 10 6 7 16 0
"13597" 5 6 10 5 1 1 10 11 5 5 3 5 5 3 3 3 0 1 0 0 0
"13598" 1 5 8 7 8 7 2 12 10 1 4 4 3 1 2 2 15 18 9 0 0
"13599" 3 0 2 4 3 2 0 9 15 8 2 5 6 7 10 18 10 8 1 2 0
"13600" 9 12 16 10 5 8 7 9 8 14 14 19 23 6 6 2 5 10 3 2 0
"13601" 3 4 10 5 2 1 5 3 1 1 0 0 4 11 8 2 0 8 11 3 0
"13602" 7 14 20 20 17 2 4 12 15 15 16 9 9 12 4 2 5 11 16 9 0
"13603" 9 3 3 0 3 2 0 2 4 3 9 9 4 4 4 0 3 6 7 7 0
"13604" 2 2 1 1 1 0 1 1 1 2 10 10 1 0 3 9 5 16 15 9 0
"13605" 14 19 14 11 7 8 8 9 12 9 16 18 10 3 7 9 8 16 20 5 0
"13606" 18 16 3 8 15 2 5 9 4 12 22 27 20 8 8 15 71 180 123 142 0
"13607" 2 1 3 5 3 0 0 0 0 2 2 4 0 1 1 0 2 16 12 8 0
"13608" 0 0 0 0 0 0 14 37 33 10 4 0 0 0 0 0 0 0 0 0 0
"13609" 19 7 3 5 5 1 9 17 15 10 10 11 5 5 1 0 1 9 10 4 0
"13610" 4 4 8 7 13 7 9 4 0 0 0 0 0 4 6 0 0 0 2 0 0
"13611" 8 8 7 3 2 5 5 15 23 13 8 15 12 13 10 11 10 5 3 2 0
"13612" 7 1 2 2 6 2 5 8 1 0 1 2 4 0 6 6 1 2 4 2 0
"13613" 19 11 8 23 33 37 39 24 17 7 9 8 9 9 8 5 12 6 6 7 0
"13614" 12 15 21 17 9 21 20 19 19 22 15 14 16 18 24 9 10 12 11 13 0
"13615" 9 4 5 2 0 0 0 5 9 4 6 5 4 6 5 8 2 18 29 17 0
"13616" 3 2 1 2 5 6 6 8 2 2 1 6 4 1 0 2 3 6 11 10 0
"13617" 3 3 1 0 0 2 3 2 0 1 3 2 3 2 0 3 1 9 5 0 0
"13618" 17 15 5 4 1 9 7 2 12 10 7 5 4 4 2 9 14 13 8 4 0
"13619" 4 8 9 19 8 4 8 5 8 9 5 2 2 3 4 4 0 1 1 0 0
"13620" 0 4 1 0 6 5 2 4 5 7 4 8 7 0 0 0 1 5 5 0 0
"13621" 7 9 7 8 2 5 3 5 7 4 4 3 0 0 0 3 3 4 4 12 0
"13622" 2 2 2 3 1 1 1 0 1 0 1 1 2 2 2 3 8 6 3 1 0
"13623" 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 1 1 1 7 9 0
"13624" 1 7 10 8 4 5 6 3 2 2 1 1 2 12 11 11 11 0 0 0 0
"13625" 9 5 3 3 0 0 0 0 0 0 1 1 2 3 1 2 6 4 2 19 0
"13626" 0 0 0 0 0 2 4 16 9 3 2 2 0 0 0 0 0 0 0 0 0
"13627" 5 9 13 7 10 17 9 5 7 5 14 11 11 12 15 26 19 6 9 15 0
"13628" 10 9 4 6 9 6 2 3 4 6 6 6 15 15 9 12 8 14 20 13 0
"13629" 6 6 5 11 9 4 4 8 7 3 5 8 10 5 10 11 4 2 14 16 0
"13630" 1 1 1 4 0 0 5 5 0 6 6 1 3 9 14 4 4 2 7 9 0
"13631" 0 1 0 2 2 0 1 1 5 8 7 12 13 6 4 1 1 4 3 0 0
"13632" 3 0 0 0 10 19 12 10 3 14 13 12 7 9 8 6 5 5 15 13 0
"13633" 2 10 9 1 2 0 1 1 1 1 1 9 8 5 1 0 0 2 2 2 0
"13634" 18 16 12 9 7 7 3 5 7 9 5 3 6 11 9 9 6 12 11 9 0
"13635" 0 0 0 1 5 6 4 5 4 5 7 3 3 3 9 10 9 10 5 5 0
"13636" 11 7 5 3 0 2 3 4 7 7 5 3 7 11 7 9 11 5 6 9 0
"13637" 1 1 10 2 2 6 5 5 14 16 2 5 11 12 4 3 1 2 1 0 0
"13638" 13 5 1 6 11 6 13 13 4 7 0 0 0 4 4 6 9 7 3 10 0
"13639" 3 6 3 0 5 9 1 14 18 5 2 0 3 6 12 16 3 8 7 4 0
"13640" 1 5 9 2 1 0 0 2 0 4 6 3 2 1 1 0 1 0 0 0 0
"13641" 6 11 3 8 6 4 7 3 6 8 7 6 3 5 5 3 7 5 7 1 0
"13642" 12 7 0 2 14 18 4 3 3 2 4 7 4 2 2 9 10 8 12 7 0
"13643" 2 0 0 6 11 10 5 1 3 3 3 2 1 7 6 0 0 1 2 2 0
"13644" 0 0 0 0 2 2 0 0 0 0 0 1 2 1 0 2 2 0 8 9 0
"13645" 5 3 5 2 1 1 2 4 0 0 2 0 3 3 0 0 0 6 8 5 0
"13646" 9 9 12 12 6 9 5 2 8 9 10 14 12 5 8 15 6 3 5 7 0
"13647" 8 2 0 0 0 0 0 0 0 0 4 1 0 0 0 0 0 0 10 1 0
"13648" 5 2 1 0 3 3 3 0 0 0 1 1 6 1 0 0 0 0 3 3 0
"13649" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"13650" 5 5 3 7 8 8 10 15 10 6 8 10 8 7 15 19 20 16 6 2 0
"13651" 0 0 0 0 0 11 20 6 3 10 16 5 3 3 0 0 0 0 2 8 0
"13652" 5 7 2 0 3 3 0 3 8 5 2 4 3 1 1 0 2 4 2 1 0
"13653" 0 0 2 7 14 9 0 0 0 3 3 3 1 0 1 2 4 3 0 4 0
"13654" 0 1 0 4 3 2 0 0 2 2 0 0 5 6 8 1 1 2 7 0 0
"13655" 4 2 3 1 4 5 5 5 8 6 2 6 3 5 3 1 7 7 0 0 0
"13656" 0 0 0 2 8 20 18 18 20 17 12 12 14 11 19 11 8 9 2 1 0
"13657" 7 12 11 16 11 5 11 7 8 10 8 9 11 9 4 4 17 15 7 20 0
"13658" 7 6 1 1 1 0 0 0 0 0 0 0 0 0 0 1 3 2 2 2 0
"13659" 4 0 5 5 3 5 0 0 0 4 4 1 0 0 1 5 0 0 0 0 0
"13660" 3 3 4 4 11 10 7 6 4 4 7 11 6 1 3 4 5 4 8 11 0
"13661" 0 8 7 4 11 6 7 6 4 5 3 5 10 2 0 3 5 3 3 1 0
"13662" 3 4 5 0 7 4 0 1 5 9 13 16 11 8 7 9 0 2 2 2 0
"13663" 50 33 32 29 19 16 23 17 26 61 66 103 136 105 60 30 24 29 32 29 0
"13664" 137 149 91 121 117 70 67 130 101 22 17 35 45 32 20 12 9 5 11 40 0
"13665" 0 0 0 0 1 1 0 3 3 0 1 2 6 5 0 0 0 0 0 0 0
"13666" 9 11 6 2 12 9 3 2 5 4 8 13 12 12 6 7 9 8 7 5 0
"13667" 5 5 2 4 3 0 1 2 4 5 1 3 2 2 7 2 0 0 0 0 0
"13668" 2 3 1 1 4 2 2 3 4 2 3 4 5 0 3 3 7 4 3 3 0
"13669" 7 9 8 5 4 0 1 6 16 5 5 7 11 10 3 4 3 5 5 11 0
"13670" 6 4 4 5 0 0 4 4 6 8 2 1 5 2 0 0 0 1 5 4 0
"13671" 5 8 6 3 10 7 8 16 16 15 11 11 8 3 3 11 6 3 12 2 0
"13672" 6 4 5 6 4 6 2 2 6 4 15 15 0 0 0 0 0 0 0 0 0
"13673" 14 10 4 1 10 7 1 8 1 1 1 6 9 18 17 14 20 21 13 14 0
"13674" 3 1 0 1 1 4 5 2 7 4 2 1 6 6 3 3 1 0 10 12 0
"13675" 0 10 5 2 0 0 0 4 3 0 4 4 9 1 3 4 4 3 1 0 0
"13676" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 6 1 1 0
"13677" 7 7 4 5 6 4 1 2 4 3 4 3 2 5 3 0 0 3 3 6 0
"13678" 0 0 2 3 1 1 0 0 0 0 0 0 5 17 10 17 17 6 13 14 0
"13679" 3 1 1 5 5 4 2 2 6 4 4 12 10 8 5 5 4 4 0 1 0
"13680" 14 5 6 3 3 3 4 7 4 3 2 7 2 5 6 9 5 0 0 0 0
"13681" 2 0 0 0 0 0 3 7 7 3 5 9 7 2 1 10 16 13 4 3 0
"13682" 1 0 6 6 2 2 0 0 0 1 3 2 1 1 1 0 0 0 0 0 0
"13683" 35 40 22 16 18 39 30 18 19 14 14 20 16 21 20 24 10 17 10 0 0
"13684" 6 2 4 10 5 3 1 0 0 2 7 10 4 4 5 1 6 6 7 9 0
"13685" 24 15 12 10 8 4 5 5 3 11 10 6 7 16 3 8 14 15 8 10 0
"13686" 0 0 0 0 0 0 0 4 5 7 0 0 0 1 1 0 0 0 0 0 0
"13687" 11 7 3 2 3 5 5 0 0 0 0 0 0 0 0 0 1 2 1 2 0
"13688" 2 1 7 6 2 1 0 5 6 3 3 2 3 12 6 9 12 6 0 0 0
"13689" 0 0 0 1 0 0 0 0 4 3 3 7 4 8 11 7 4 6 8 6 0
"13690" 3 1 4 8 16 14 18 14 8 4 0 0 2 5 1 5 4 3 4 3 0
"13691" 11 18 10 9 13 9 10 10 20 10 7 4 2 1 0 0 0 0 0 0 0
"13692" 0 1 1 1 1 0 0 5 6 6 7 3 3 1 0 0 1 2 1 0 0
"13693" 3 5 21 20 11 11 9 7 12 3 7 22 16 10 10 8 9 11 15 8 0
"13694" 14 9 3 4 17 9 4 8 2 6 6 4 6 4 5 0 7 14 11 14 0
"13695" 0 0 0 0 1 1 1 1 4 4 0 0 2 3 3 4 4 1 0 4 0
"13696" 0 1 1 6 6 3 3 1 3 4 0 0 2 2 9 16 7 6 7 3 0
"13697" 13 9 13 10 4 9 6 12 7 1 3 5 10 6 4 6 8 3 7 4 0
"13698" 5 4 5 4 2 5 4 8 8 8 8 8 10 9 9 4 4 7 9 9 0
"13699" 3 2 3 58 60 10 13 11 5 0 5 7 15 13 4 0 2 3 10 16 0
"13700" 22 20 18 11 5 7 12 8 4 12 8 7 4 3 3 1 3 11 8 1 0
"13701" 0 0 0 1 3 4 1 5 4 0 1 0 0 0 0 0 3 2 3 4 0
"13702" 9 18 14 6 18 28 14 12 14 21 22 26 42 35 28 16 4 10 14 17 0
"13703" 8 3 3 8 8 6 4 9 7 3 5 1 1 6 3 3 2 5 6 4 0
"13704" 0 6 6 4 2 2 0 5 7 14 15 0 0 4 4 0 0 0 3 3 0
"13705" 5 6 7 10 6 3 2 4 2 3 5 9 8 2 3 2 2 2 3 6 0
"13706" 20 15 13 7 18 13 12 18 12 11 9 7 17 15 5 7 12 10 17 25 0
"13707" 7 7 22 25 14 11 7 10 6 8 2 8 10 9 9 2 6 10 8 6 0
"13708" 6 9 7 14 10 2 3 7 5 13 11 5 7 5 2 4 7 5 5 11 0
"13709" 2 2 6 5 0 2 3 0 0 8 1 0 0 4 4 4 6 6 3 1 0
"13710" 0 0 0 0 0 0 0 0 0 0 0 3 2 2 1 3 4 2 1 4 0
"13711" 0 4 4 2 0 0 4 12 15 6 0 2 1 2 13 20 18 8 12 6 0
"13712" 7 7 4 2 9 8 6 14 10 4 7 6 4 2 1 2 3 16 17 12 0
"13713" 7 7 5 1 2 7 3 2 1 4 3 5 9 6 12 10 9 4 10 13 0
"13714" 3 7 6 12 18 9 8 9 7 4 3 4 5 11 11 10 9 9 8 4 0
"13715" 7 10 8 7 8 5 5 6 4 2 8 12 8 4 12 10 12 10 5 4 0
"13716" 9 2 0 0 2 6 5 5 10 1 0 5 6 4 1 5 7 4 5 7 0
"13717" 10 5 8 14 22 16 9 14 11 5 9 10 9 7 10 12 15 9 8 14 0
"13718" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"13719" 41 33 20 15 13 12 11 9 14 6 12 15 18 17 7 5 3 8 12 10 0
"13720" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"13721" 4 0 0 1 1 0 0 0 0 0 0 4 4 1 3 3 0 0 2 4 0
"13722" 5 5 0 4 6 6 0 3 1 1 1 0 0 0 0 0 2 0 0 0 0
"13723" 7 5 7 4 5 12 10 5 8 5 10 9 5 5 6 7 4 3 4 13 0
"13724" 0 0 0 0 0 5 5 0 2 6 5 2 0 4 6 2 0 0 4 2 0
"13725" 1 7 7 3 1 0 3 3 11 3 0 0 1 1 3 7 2 0 3 6 0
"13726" 3 4 8 4 4 3 4 4 3 1 0 4 15 9 4 2 3 1 0 0 0
"13727" 26 23 7 4 0 0 0 0 1 0 0 0 0 13 17 28 29 34 21 14 0
"13728" 16 19 12 14 10 12 11 5 6 5 14 10 7 48 54 20 7 15 21 2 0
"13729" 6 6 0 5 4 0 8 7 4 3 1 0 1 1 1 0 0 1 2 1 0
"13730" 13 9 9 3 0 1 2 2 2 3 0 1 8 14 26 38 32 20 27 18 0
"13731" 11 1 13 14 9 3 6 8 7 9 17 18 12 11 8 12 14 19 20 15 0
"13732" 3 2 4 6 3 3 0 6 6 15 15 2 2 2 3 3 1 1 2 1 0
"13733" 4 7 8 2 1 3 8 7 2 3 2 6 9 13 9 4 4 3 0 7 0
"13734" 7 13 8 12 14 13 16 11 14 11 12 3 8 7 3 11 18 10 5 14 0
"13735" 6 5 9 4 5 14 13 6 7 5 5 0 4 10 8 11 4 4 3 1 0
"13736" 4 0 0 0 0 0 0 0 1 7 7 5 6 7 1 0 0 5 1 0 0
"13737" 2 2 0 0 0 0 0 0 0 0 5 5 3 0 0 1 1 0 2 1 0
"13738" 4 5 9 7 4 2 5 4 10 6 3 8 11 7 5 8 12 7 3 3 0
"13739" 4 5 6 4 1 1 0 0 5 5 7 0 3 1 5 6 7 5 5 2 0
"13740" 3 6 4 11 8 15 21 31 19 5 7 0 0 0 3 0 0 0 0 0 0
"13741" 1 1 0 0 0 0 1 3 0 0 0 0 0 0 6 6 3 4 5 0 0
"13742" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"13743" 4 0 0 0 8 6 4 14 15 4 1 1 3 1 2 0 0 7 4 0 0
"13744" 4 2 1 0 6 4 6 8 3 2 2 6 6 1 0 1 5 6 1 0 0
"13745" 4 4 1 3 2 9 6 5 3 4 5 5 2 5 6 1 6 2 0 1 0
"13746" 3 4 5 6 5 2 2 6 0 0 2 4 4 6 5 2 2 1 6 2 0
"13747" 18 2 5 3 1 1 0 2 0 2 0 0 0 0 0 5 8 18 11 5 0
"13748" 8 3 6 8 2 2 3 0 3 5 2 2 1 2 0 1 2 1 1 3 0
"13749" 4 5 3 8 12 16 8 14 12 2 5 8 7 14 13 6 5 8 1 1 0
"13750" 0 0 5 7 5 2 6 3 5 8 10 7 5 2 4 2 1 1 1 1 0
"13751" 2 2 9 6 0 0 3 6 10 18 9 1 6 11 24 52 54 172 298 318 0
"13752" 7 1 0 1 1 0 0 0 0 0 0 0 0 0 1 5 4 1 1 0 0
"13753" 2 3 0 0 0 0 0 0 0 0 0 7 9 2 6 3 0 3 6 2 0
"13754" 2 2 0 2 2 5 5 1 2 1 0 4 5 0 0 0 0 0 4 7 0
"13755" 0 2 6 10 6 3 1 0 1 2 2 5 1 5 2 2 1 0 1 8 0
"13756" 3 0 0 0 3 2 0 0 5 1 3 7 7 2 2 4 3 0 5 11 0
"13757" 6 7 5 3 6 4 2 6 0 0 0 0 3 0 0 0 0 3 6 12 0
"13758" 0 10 5 0 0 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"13759" 14 9 9 7 6 4 9 5 13 18 12 6 4 7 15 11 3 13 11 7 0
"13760" 11 7 4 5 2 6 6 9 12 18 13 4 7 14 13 4 4 3 5 5 0
"13761" 0 0 0 0 1 1 0 0 0 1 1 0 5 1 0 0 0 0 0 1 0
"13762" 2 5 3 3 8 4 1 2 6 5 3 1 5 11 3 2 4 6 12 1 0
"13763" 1 2 0 2 8 4 2 3 6 6 2 2 2 15 8 3 10 8 3 2 0
"13764" 2 2 0 0 0 0 0 0 0 1 1 3 3 8 5 13 8 13 7 4 0
"13765" 8 7 2 2 6 6 2 0 0 0 0 2 2 0 0 0 3 7 9 12 0
"13766" 12 25 11 0 1 2 8 6 0 0 0 0 0 1 11 7 0 0 3 3 0
"13767" 0 0 0 0 0 1 1 0 0 1 1 1 2 2 6 7 3 5 3 6 0
"13768" 0 0 0 0 0 1 1 0 0 2 2 4 10 10 9 10 8 4 0 2 0
"13769" 3 13 11 10 5 5 10 13 5 2 4 4 5 14 18 18 11 2 17 8 0
"13770" 0 0 3 4 9 5 2 0 2 10 5 2 4 7 6 2 1 0 3 3 0
"13771" 5 5 6 4 1 2 5 6 5 11 7 4 5 4 5 2 1 5 1 3 0
"13772" 16 14 1 2 0 5 0 0 0 5 1 2 1 5 6 5 2 0 2 1 0
"13773" 36 33 55 48 27 13 17 37 42 69 87 77 64 59 44 14 15 6 0 0 0
"13774" 20 19 21 28 42 54 39 18 10 15 58 109 79 71 76 26 24 34 6 6 0
"13775" 7 8 3 1 4 4 4 7 6 0 0 4 6 2 3 2 1 1 4 9 0
"13776" 2 7 5 2 3 1 3 2 5 11 3 4 2 6 4 3 7 3 0 1 0
"13777" 6 4 3 13 18 16 9 5 7 4 5 10 20 14 4 5 10 14 6 11 0
"13778" 16 10 1 5 10 5 1 9 7 9 3 4 5 6 3 0 0 0 0 1 0
"13779" 0 0 0 0 0 0 0 12 10 13 11 10 0 0 0 3 8 8 14 7 0
"13780" 0 0 0 0 0 0 0 0 0 0 0 0 0 7 5 0 0 0 0 0 0
"13781" 8 9 4 1 0 0 1 3 3 5 3 10 11 3 3 1 10 13 10 11 0
"13782" 0 2 2 2 1 2 7 4 9 6 6 8 3 2 6 3 1 2 0 0 0
"13783" 1 6 7 2 1 1 0 1 1 0 0 0 1 0 1 2 1 1 0 2 0
"13784" 1 4 3 0 0 0 1 1 0 0 1 1 0 0 0 0 0 1 1 1 0
"13785" 1 8 5 5 7 9 4 10 12 5 7 3 5 5 11 6 15 13 1 6 0
"13786" 0 0 1 6 25 12 0 0 0 0 0 0 0 2 6 22 30 15 14 16 0
"13787" 0 1 11 11 11 17 14 10 50 82 50 69 54 8 1 4 10 5 6 4 0
"13788" 14 11 13 7 5 5 23 7 7 16 9 3 16 16 11 6 2 0 4 7 0
"13789" 2 11 8 6 4 2 0 0 0 0 0 0 1 1 0 1 9 8 5 13 0
"13790" 0 0 0 0 0 0 0 0 2 5 6 18 22 8 5 13 17 10 20 16 0
"13791" 2 0 0 5 11 4 4 4 2 2 0 2 4 5 2 3 9 6 2 1 0
"13792" 4 5 2 5 16 27 15 7 10 9 23 27 30 34 27 30 34 38 40 32 0
"13793" 2 2 0 0 0 1 2 1 0 8 4 3 2 0 2 5 4 0 3 2 0
"13794" 5 4 3 1 0 0 0 1 1 1 2 5 3 7 9 12 16 12 4 3 0
"13795" 0 1 1 0 0 0 0 0 4 3 8 14 9 11 9 7 5 8 13 17 0
"13796" 21 5 4 15 38 30 16 17 27 12 22 16 5 6 4 1 3 10 5 6 0
"13797" 0 0 4 15 11 1 3 0 1 1 0 1 1 1 5 6 2 6 8 4 0
"13798" 5 0 1 3 5 3 5 5 10 12 13 11 7 9 1 2 3 2 6 3 0
"13799" 0 7 7 6 3 2 6 12 4 4 11 10 6 5 16 35 38 42 22 17 0
"13800" 0 0 0 0 1 0 1 1 0 2 8 4 2 1 1 3 6 5 8 7 0
"13801" 14 15 6 1 3 10 10 2 2 2 4 2 0 0 0 0 0 0 0 0 0
